customer_id,wilayah,kelompok_usia,jenis_kelamin,segmen_pekerjaan,thin_file,lama_riwayat_kredit_bulan,jumlah_fasilitas_kredit_aktif,rasio_utang_pendapatan,riwayat_keterlambatan_90hari,konsistensi_isi_ulang_pulsa,lama_kepemilikan_nomor_bulan,rata_rata_pulsa_bulanan_rp,frekuensi_transaksi_ecommerce_bulanan,rating_rata_penjual_pembeli,rasio_retur_pembelian,rata_rata_kas_masuk_bulanan_rp,volatilitas_kas_cv,jumlah_hari_kas_negatif_per_bulan,default_flag
CUST102265,Jabodetabek,36-45,P,Karyawan Formal,1,0.0,0,0.473,,0.878,77.0,89000.0,7,4.69,0.181,560000.0,0.245,0,0
CUST102266,Kalimantan,46-55,P,UMKM/Wirausaha,0,18.0,1,0.116,0,0.384,48.0,36000.0,2,4.08,0.374,5280000.0,0.529,3,0
CUST102267,Sumatra,46-55,L,Karyawan Formal,1,0.0,0,0.389,,0.527,76.0,49000.0,3,4.13,0.168,5010000.0,0.254,0,0
CUST102268,Kalimantan,36-45,P,UMKM/Wirausaha,1,0.0,0,0.153,,0.875,34.0,92000.0,5,5.0,0.015,2780000.0,0.228,2,1
CUST102269,Sulawesi,36-45,L,UMKM/Wirausaha,0,65.0,3,0.514,0,0.841,8.0,58000.0,3,5.0,0.123,5710000.0,0.38,2,0
CUST102270,Sumatra,46-55,P,UMKM/Wirausaha,1,0.0,0,0.222,,0.87,72.0,90000.0,5,5.0,0.108,1460000.0,0.36,3,1
CUST102271,Sumatra,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.22,,0.792,91.0,13000.0,5,5.0,0.101,1440000.0,0.192,1,0
CUST102272,Kalimantan,46-55,L,UMKM/Wirausaha,0,21.0,1,0.496,0,0.687,52.0,31000.0,7,5.0,0.237,3220000.0,0.443,3,1
CUST102273,Sulawesi,56+,P,Pekerja Informal/Gig,1,0.0,0,0.456,,0.554,54.0,16000.0,5,3.62,0.051,2590000.0,0.307,2,0
CUST102274,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.477,,0.653,122.0,29000.0,2,4.05,0.134,1640000.0,0.02,3,0
CUST102275,Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.167,,1.0,38.0,62000.0,4,4.29,0.023,1300000.0,0.261,3,0
CUST102276,Sumatra,36-45,P,Karyawan Formal,0,71.0,3,0.159,0,1.0,143.0,45000.0,4,4.25,0.006,1290000.0,0.25,3,0
CUST102277,Jabodetabek,18-25,L,Karyawan Formal,0,94.0,0,0.467,0,0.639,119.0,31000.0,1,4.34,0.147,1590000.0,0.215,0,0
CUST102278,Sulawesi,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.297,,1.0,84.0,37000.0,5,4.62,0.085,1080000.0,0.359,0,0
CUST102279,Sumatra,26-35,L,Karyawan Formal,1,0.0,0,0.133,,1.0,118.0,55000.0,7,5.0,0.165,3570000.0,0.217,4,0
CUST102280,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.376,,0.435,53.0,44000.0,3,3.71,0.013,6020000.0,0.232,1,1
CUST102281,Jabodetabek,26-35,L,Karyawan Formal,0,42.0,3,0.792,1,0.687,59.0,35000.0,4,4.32,0.048,900000.0,0.194,3,1
CUST102282,Jawa Non-Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.276,,0.505,27.0,78000.0,7,3.56,0.119,6550000.0,0.317,0,0
CUST102283,Kalimantan,36-45,P,Karyawan Formal,0,47.0,2,0.199,1,1.0,76.0,111000.0,3,4.81,0.171,1240000.0,0.179,0,1
CUST102284,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.255,,0.502,76.0,14000.0,4,4.79,0.082,750000.0,0.11,0,0
CUST102285,Jabodetabek,18-25,L,UMKM/Wirausaha,0,46.0,2,0.21,0,0.644,111.0,50000.0,7,4.85,0.258,4730000.0,0.455,3,0
CUST102286,Sulawesi,36-45,L,Karyawan Formal,0,45.0,0,0.538,0,0.767,51.0,79000.0,2,4.06,0.103,1780000.0,0.183,1,0
CUST102287,Kalimantan,18-25,L,UMKM/Wirausaha,1,0.0,0,0.661,,0.689,21.0,41000.0,6,4.79,0.024,6910000.0,0.355,3,0
CUST102288,Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.44,,0.484,57.0,17000.0,6,3.57,0.135,3630000.0,0.189,6,0
CUST102289,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.411,,0.545,76.0,35000.0,3,4.1,0.092,2270000.0,0.404,2,1
CUST102290,Luar Jawa Lainnya,46-55,L,UMKM/Wirausaha,1,0.0,0,0.348,,0.447,58.0,42000.0,6,3.92,0.01,6830000.0,0.528,4,1
CUST102291,Kalimantan,26-35,L,UMKM/Wirausaha,1,0.0,0,0.684,,0.464,15.0,10000.0,8,4.91,0.313,6700000.0,0.553,6,1
CUST102292,Sumatra,36-45,L,Karyawan Formal,1,0.0,0,0.531,,0.832,50.0,38000.0,5,4.27,0.021,800000.0,0.16,1,0
CUST102293,Jawa Non-Jabodetabek,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.649,,0.813,90.0,59000.0,4,4.45,0.057,2110000.0,0.31,1,0
CUST102294,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,38.0,3,0.085,1,0.62,117.0,125000.0,8,3.92,0.046,1960000.0,0.24,2,0
CUST102295,Jabodetabek,46-55,P,Pekerja Informal/Gig,0,28.0,4,0.612,0,0.643,41.0,23000.0,5,4.09,0.036,3190000.0,0.175,1,1
CUST102296,Kalimantan,18-25,P,UMKM/Wirausaha,1,0.0,0,0.475,,0.607,21.0,23000.0,2,5.0,0.125,4510000.0,0.377,3,1
CUST102297,Jabodetabek,26-35,L,Pekerja Informal/Gig,0,83.0,0,0.579,1,0.425,77.0,21000.0,7,4.42,0.202,2040000.0,0.106,0,1
CUST102298,Jabodetabek,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.659,,0.703,58.0,31000.0,7,4.92,0.011,2970000.0,0.208,1,1
CUST102299,Kalimantan,36-45,L,Karyawan Formal,0,82.0,2,0.202,1,0.797,78.0,53000.0,4,4.42,0.042,630000.0,0.129,1,0
CUST102300,Luar Jawa Lainnya,56+,L,Karyawan Formal,0,49.0,1,0.413,1,0.299,80.0,83000.0,4,4.39,0.059,1010000.0,0.09,1,0
CUST102301,Kalimantan,36-45,L,Karyawan Formal,0,65.0,6,0.16,0,0.541,17.0,37000.0,6,3.99,0.077,560000.0,0.164,2,1
CUST102302,Jawa Non-Jabodetabek,36-45,L,Karyawan Formal,0,52.0,0,0.628,0,0.993,52.0,97000.0,3,4.13,0.286,2900000.0,0.102,0,0
CUST102303,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,0,43.0,4,0.189,0,0.838,56.0,134000.0,2,4.14,0.148,2870000.0,0.337,0,0
CUST102304,Jawa Non-Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.041,,0.699,101.0,39000.0,6,4.64,0.056,3330000.0,0.153,1,0
CUST102305,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.165,,0.718,43.0,57000.0,2,4.54,0.056,3760000.0,0.241,4,0
CUST102306,Sumatra,26-35,P,UMKM/Wirausaha,1,0.0,0,0.235,,0.664,158.0,23000.0,2,4.36,0.045,5060000.0,0.509,5,1
CUST102307,Jawa Non-Jabodetabek,56+,P,UMKM/Wirausaha,1,0.0,0,0.195,,0.902,89.0,96000.0,4,4.44,0.231,2250000.0,0.721,3,0
CUST102308,Sumatra,26-35,L,Karyawan Formal,0,70.0,2,0.377,1,0.573,62.0,40000.0,3,4.5,0.077,1050000.0,0.103,2,0
CUST102309,Sulawesi,26-35,P,UMKM/Wirausaha,0,12.0,0,0.505,0,0.591,125.0,44000.0,5,4.96,0.003,4980000.0,0.33,4,0
CUST102310,Luar Jawa Lainnya,18-25,L,Karyawan Formal,1,0.0,0,0.113,,0.52,25.0,51000.0,5,4.31,0.065,3710000.0,0.365,1,0
CUST102311,Jabodetabek,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.574,,0.764,34.0,72000.0,4,3.89,0.137,1570000.0,0.17,3,1
CUST102312,Jawa Non-Jabodetabek,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.41,,1.0,24.0,57000.0,5,4.96,0.093,2870000.0,0.065,1,0
CUST102313,Jabodetabek,26-35,L,Karyawan Formal,0,25.0,3,0.566,0,0.343,182.0,26000.0,6,5.0,0.017,5720000.0,0.25,2,0
CUST102314,Jawa Non-Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.391,,0.686,40.0,26000.0,2,4.39,0.085,990000.0,0.078,2,0
CUST102315,Jawa Non-Jabodetabek,18-25,P,UMKM/Wirausaha,1,0.0,0,0.552,,0.497,40.0,19000.0,4,4.54,0.039,4170000.0,0.392,2,1
CUST102316,Jabodetabek,36-45,P,Karyawan Formal,1,0.0,0,0.147,,0.884,47.0,24000.0,6,4.2,0.005,6910000.0,0.246,0,0
CUST102317,Kalimantan,36-45,L,Karyawan Formal,1,0.0,0,0.364,,0.492,38.0,88000.0,3,4.33,0.077,5300000.0,0.142,2,1
CUST102318,Jawa Non-Jabodetabek,36-45,L,Karyawan Formal,0,17.0,3,0.221,0,1.0,34.0,52000.0,8,5.0,0.058,1500000.0,0.181,3,0
CUST102319,Luar Jawa Lainnya,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.466,,0.682,79.0,31000.0,3,4.65,0.002,2170000.0,0.237,1,0
CUST102320,Jabodetabek,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.451,,1.0,46.0,45000.0,4,3.7,0.134,2040000.0,0.173,0,1
CUST102321,Jabodetabek,36-45,L,UMKM/Wirausaha,0,38.0,1,0.502,1,0.692,41.0,147000.0,4,3.96,0.008,7510000.0,0.181,4,0
CUST102322,Jawa Non-Jabodetabek,46-55,L,Karyawan Formal,0,20.0,1,0.474,2,0.598,66.0,25000.0,3,4.85,0.075,3200000.0,0.206,2,1
CUST102323,Jabodetabek,26-35,L,Karyawan Formal,0,51.0,3,0.501,0,0.792,25.0,50000.0,3,4.48,0.045,2580000.0,0.155,0,0
CUST102324,Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.396,,0.685,44.0,34000.0,6,3.92,0.073,4310000.0,0.356,3,1
CUST102325,Luar Jawa Lainnya,36-45,L,Karyawan Formal,0,11.0,3,0.274,0,0.573,72.0,84000.0,4,4.3,0.313,2280000.0,0.02,2,0
CUST102326,Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.548,,0.973,34.0,12000.0,7,3.93,0.055,3000000.0,0.47,3,1
CUST102327,Jabodetabek,18-25,L,Karyawan Formal,0,35.0,0,0.212,0,0.506,82.0,14000.0,7,4.48,0.231,2270000.0,0.173,3,0
CUST102328,Sumatra,56+,P,Karyawan Formal,0,19.0,2,0.273,1,0.805,140.0,37000.0,2,3.51,0.02,1890000.0,0.057,1,0
CUST102329,Jawa Non-Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.48,,0.928,18.0,50000.0,3,4.19,0.073,4750000.0,0.763,7,1
CUST102330,Sumatra,26-35,P,Karyawan Formal,0,35.0,0,0.328,0,0.629,85.0,45000.0,2,4.35,0.016,1110000.0,0.128,0,0
CUST102331,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,0,10.0,1,0.287,0,1.0,89.0,88000.0,3,4.84,0.136,6810000.0,0.335,5,0
CUST102332,Sulawesi,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.594,,0.374,88.0,47000.0,5,4.41,0.196,2520000.0,0.293,1,0
CUST102333,Jabodetabek,18-25,P,UMKM/Wirausaha,1,0.0,0,0.02,,0.631,82.0,14000.0,4,3.99,0.018,1950000.0,0.4,4,0
CUST102334,Jawa Non-Jabodetabek,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.51,,0.544,36.0,28000.0,9,3.63,0.004,4450000.0,0.155,1,1
CUST102335,Kalimantan,18-25,L,UMKM/Wirausaha,0,70.0,3,0.02,0,0.321,48.0,20000.0,6,4.57,0.063,2150000.0,0.485,1,0
CUST102336,Sulawesi,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.347,,0.869,68.0,10000.0,5,5.0,0.01,1620000.0,0.328,1,0
CUST102337,Jawa Non-Jabodetabek,46-55,L,UMKM/Wirausaha,0,83.0,1,0.521,1,0.98,27.0,28000.0,4,4.71,0.168,5780000.0,0.271,0,1
CUST102338,Sumatra,26-35,P,Pekerja Informal/Gig,0,21.0,1,0.45,2,0.823,101.0,22000.0,8,4.46,0.037,2400000.0,0.175,0,0
CUST102339,Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.233,,0.893,165.0,28000.0,2,4.56,0.019,3260000.0,0.354,1,0
CUST102340,Jabodetabek,36-45,P,UMKM/Wirausaha,0,52.0,0,0.434,0,0.719,136.0,37000.0,4,4.04,0.172,9520000.0,0.254,1,0
CUST102341,Jabodetabek,26-35,P,Karyawan Formal,0,82.0,4,0.21,0,0.407,63.0,80000.0,8,5.0,0.128,3900000.0,0.226,0,0
CUST102342,Kalimantan,26-35,L,UMKM/Wirausaha,0,51.0,2,0.116,0,0.592,42.0,64000.0,4,3.89,0.06,13060000.0,0.409,6,0
CUST102343,Jawa Non-Jabodetabek,26-35,P,UMKM/Wirausaha,1,0.0,0,0.181,,0.698,22.0,35000.0,7,4.06,0.028,6090000.0,0.542,2,0
CUST102344,Kalimantan,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.181,,0.616,84.0,28000.0,5,4.68,0.188,2920000.0,0.313,3,0
CUST102345,Jabodetabek,26-35,P,UMKM/Wirausaha,0,50.0,3,0.468,0,0.858,56.0,31000.0,5,4.42,0.006,3160000.0,0.468,3,0
CUST102346,Sulawesi,18-25,L,Karyawan Formal,0,14.0,1,0.835,1,0.258,72.0,34000.0,4,4.98,0.187,2600000.0,0.26,1,1
CUST102347,Sulawesi,46-55,L,UMKM/Wirausaha,1,0.0,0,0.415,,1.0,18.0,32000.0,4,3.82,0.298,5710000.0,0.489,1,0
CUST102348,Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.258,,0.569,52.0,83000.0,1,3.19,0.021,1310000.0,0.289,3,0
CUST102349,Jabodetabek,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.117,,0.905,31.0,52000.0,2,4.49,0.144,2860000.0,0.458,0,0
CUST102350,Jabodetabek,18-25,L,UMKM/Wirausaha,0,16.0,1,0.229,0,0.698,67.0,43000.0,7,3.39,0.005,1840000.0,0.075,5,0
CUST102351,Sulawesi,36-45,L,Karyawan Formal,0,22.0,1,0.144,0,0.523,73.0,31000.0,2,4.91,0.003,660000.0,0.17,1,0
CUST102352,Jabodetabek,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.158,,0.67,86.0,21000.0,5,4.57,0.011,1840000.0,0.248,1,0
CUST102353,Sumatra,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.231,,0.746,46.0,36000.0,7,4.16,0.036,1560000.0,0.194,1,1
CUST102354,Jawa Non-Jabodetabek,56+,L,Pekerja Informal/Gig,0,68.0,2,0.324,1,1.0,100.0,34000.0,7,4.83,0.088,4810000.0,0.148,0,0
CUST102355,Kalimantan,46-55,L,UMKM/Wirausaha,1,0.0,0,0.181,,0.559,64.0,64000.0,3,4.8,0.06,5290000.0,0.267,4,1
CUST102356,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,40.0,1,0.56,0,0.724,83.0,45000.0,2,4.69,0.019,6250000.0,0.346,0,0
CUST102357,Sumatra,56+,L,Pekerja Informal/Gig,1,0.0,0,0.577,,0.55,60.0,30000.0,2,4.81,0.059,3040000.0,0.253,3,0
CUST102358,Luar Jawa Lainnya,18-25,P,Karyawan Formal,0,17.0,2,0.332,0,0.704,46.0,17000.0,5,4.29,0.029,1730000.0,0.143,2,0
CUST102359,Jabodetabek,26-35,P,Karyawan Formal,0,42.0,1,0.02,0,0.513,84.0,19000.0,3,4.49,0.22,1060000.0,0.052,0,0
CUST102360,Sulawesi,18-25,L,UMKM/Wirausaha,1,0.0,0,0.406,,0.775,59.0,23000.0,4,3.03,0.142,2560000.0,0.415,2,1
CUST102361,Jabodetabek,18-25,L,UMKM/Wirausaha,1,0.0,0,0.484,,0.519,112.0,76000.0,5,3.45,0.157,12180000.0,0.443,2,1
CUST102362,Jawa Non-Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.17,,0.725,33.0,66000.0,6,5.0,0.398,3570000.0,0.283,1,0
CUST102363,Sulawesi,36-45,L,UMKM/Wirausaha,1,0.0,0,0.102,,0.525,44.0,25000.0,5,3.88,0.052,5010000.0,0.463,6,1
CUST102364,Sumatra,26-35,P,Karyawan Formal,0,49.0,2,0.638,0,0.747,52.0,46000.0,4,4.38,0.006,3160000.0,0.276,1,0
CUST102365,Kalimantan,46-55,L,UMKM/Wirausaha,0,53.0,0,0.213,0,0.482,101.0,56000.0,6,4.37,0.035,3390000.0,0.659,0,0
CUST102366,Jabodetabek,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.24,,1.0,80.0,13000.0,3,5.0,0.001,1100000.0,0.13,2,0
CUST102367,Jawa Non-Jabodetabek,46-55,L,Pekerja Informal/Gig,1,0.0,0,0.192,,0.697,75.0,31000.0,7,5.0,0.06,2910000.0,0.326,2,0
CUST102368,Jawa Non-Jabodetabek,56+,L,Karyawan Formal,0,50.0,1,0.217,0,0.285,53.0,72000.0,5,3.71,0.353,3230000.0,0.055,0,1
CUST102369,Sumatra,46-55,L,Karyawan Formal,0,38.0,2,0.255,1,1.0,93.0,71000.0,1,3.77,0.147,3460000.0,0.21,2,0
CUST102370,Jawa Non-Jabodetabek,36-45,P,Karyawan Formal,0,34.0,1,0.324,0,0.564,64.0,130000.0,9,4.69,0.076,1690000.0,0.246,2,0
CUST102371,Jawa Non-Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.135,,1.0,41.0,40000.0,5,4.02,0.08,1530000.0,0.21,2,0
CUST102372,Jawa Non-Jabodetabek,56+,P,UMKM/Wirausaha,1,0.0,0,0.02,,0.571,74.0,80000.0,6,4.82,0.1,15840000.0,0.588,2,0
CUST102373,Jabodetabek,18-25,P,UMKM/Wirausaha,0,15.0,2,0.401,0,0.399,52.0,83000.0,8,5.0,0.201,7080000.0,0.455,3,0
CUST102374,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,39.0,0,0.229,0,0.617,41.0,34000.0,5,3.74,0.017,3870000.0,0.266,1,0
CUST102375,Jabodetabek,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.104,,0.732,33.0,109000.0,7,4.8,0.253,2320000.0,0.173,1,0
CUST102376,Sulawesi,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.351,,0.393,79.0,47000.0,3,4.17,0.008,4860000.0,0.093,1,1
CUST102377,Sumatra,36-45,P,UMKM/Wirausaha,0,74.0,2,0.335,0,0.716,113.0,15000.0,6,4.86,0.002,6680000.0,0.356,1,0
CUST102378,Jabodetabek,46-55,P,Karyawan Formal,0,24.0,3,0.532,0,0.707,50.0,35000.0,5,4.03,0.042,740000.0,0.162,1,0
CUST102379,Kalimantan,26-35,P,UMKM/Wirausaha,0,71.0,2,0.02,0,0.466,89.0,45000.0,2,4.7,0.08,6370000.0,0.315,0,0
CUST102380,Sulawesi,36-45,L,Pekerja Informal/Gig,1,0.0,0,0.329,,0.392,27.0,30000.0,4,4.21,0.237,1280000.0,0.203,0,0
CUST102381,Jabodetabek,26-35,L,UMKM/Wirausaha,1,0.0,0,0.258,,0.699,114.0,27000.0,4,4.34,0.073,5060000.0,0.578,2,0
CUST102382,Jabodetabek,36-45,L,Pekerja Informal/Gig,0,42.0,4,0.16,0,0.94,79.0,39000.0,5,4.0,0.13,1910000.0,0.271,2,0
CUST102383,Jabodetabek,18-25,P,Karyawan Formal,1,0.0,0,0.495,,0.632,81.0,65000.0,6,4.39,0.048,2770000.0,0.241,0,0
CUST102384,Jabodetabek,18-25,P,Karyawan Formal,1,0.0,0,0.394,,0.818,67.0,25000.0,1,3.98,0.049,1550000.0,0.225,0,0
CUST102385,Kalimantan,36-45,P,Karyawan Formal,1,0.0,0,0.333,,0.663,34.0,67000.0,5,3.83,0.058,4280000.0,0.104,0,1
CUST102386,Luar Jawa Lainnya,36-45,P,Karyawan Formal,0,64.0,0,0.191,0,0.618,122.0,44000.0,7,4.42,0.164,3090000.0,0.187,2,1
CUST102387,Jabodetabek,26-35,P,Karyawan Formal,0,80.0,3,0.507,0,0.966,157.0,49000.0,6,4.29,0.064,1600000.0,0.239,0,0
CUST102388,Kalimantan,26-35,L,UMKM/Wirausaha,0,59.0,2,0.02,1,0.702,69.0,47000.0,8,4.03,0.001,2630000.0,0.323,3,0
CUST102389,Jabodetabek,18-25,P,UMKM/Wirausaha,0,23.0,1,0.525,0,0.779,61.0,82000.0,12,3.19,0.142,4980000.0,0.488,5,1
CUST102390,Sumatra,36-45,P,Pekerja Informal/Gig,1,0.0,0,0.191,,0.35,56.0,57000.0,2,4.25,0.088,3290000.0,0.07,0,1
CUST102391,Kalimantan,26-35,P,UMKM/Wirausaha,0,13.0,0,0.285,1,0.499,62.0,42000.0,4,3.59,0.101,5930000.0,0.402,9,0
CUST102392,Jawa Non-Jabodetabek,26-35,P,Karyawan Formal,1,0.0,0,0.585,,0.419,53.0,36000.0,4,4.45,0.215,1480000.0,0.304,1,1
CUST102393,Jabodetabek,46-55,P,Karyawan Formal,0,52.0,1,0.576,1,0.774,44.0,42000.0,5,5.0,0.002,1010000.0,0.02,0,0
CUST102394,Sumatra,36-45,P,Karyawan Formal,0,23.0,0,0.405,1,0.545,59.0,18000.0,7,3.63,0.013,1930000.0,0.045,2,1
CUST102395,Luar Jawa Lainnya,26-35,P,UMKM/Wirausaha,1,0.0,0,0.408,,0.713,56.0,60000.0,4,4.04,0.054,3130000.0,0.397,4,1
CUST102396,Jabodetabek,36-45,P,UMKM/Wirausaha,1,0.0,0,0.298,,0.512,89.0,16000.0,2,4.2,0.121,5240000.0,0.62,2,1
CUST102397,Jabodetabek,18-25,P,UMKM/Wirausaha,0,52.0,0,0.518,1,0.567,55.0,69000.0,2,5.0,0.035,1780000.0,0.613,1,1
CUST102398,Jabodetabek,26-35,P,Pekerja Informal/Gig,1,0.0,0,0.444,,0.862,96.0,30000.0,4,4.34,0.135,1860000.0,0.24,1,0
CUST102399,Sumatra,36-45,L,Karyawan Formal,0,12.0,1,0.47,1,0.709,69.0,23000.0,6,4.65,0.067,3440000.0,0.166,1,0
CUST102400,Sumatra,18-25,P,UMKM/Wirausaha,0,12.0,2,0.166,2,0.624,89.0,51000.0,6,5.0,0.227,3120000.0,0.332,0,0
CUST102401,Kalimantan,26-35,P,Karyawan Formal,0,11.0,0,0.38,0,0.73,48.0,78000.0,4,4.32,0.006,6080000.0,0.278,0,0
CUST102402,Kalimantan,46-55,P,Karyawan Formal,0,46.0,1,0.325,0,0.834,149.0,73000.0,4,4.47,0.036,3250000.0,0.076,1,0
CUST102403,Sulawesi,36-45,L,UMKM/Wirausaha,0,58.0,0,0.206,0,0.487,34.0,17000.0,6,4.64,0.049,2670000.0,0.304,1,0
CUST102404,Sulawesi,56+,P,Pekerja Informal/Gig,0,33.0,0,0.347,3,0.564,47.0,112000.0,5,4.89,0.066,3140000.0,0.154,2,1
CUST102405,Jabodetabek,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.612,,0.836,78.0,44000.0,6,4.88,0.257,2470000.0,0.235,0,1
CUST102406,Sumatra,26-35,L,Karyawan Formal,0,20.0,2,0.442,1,0.462,58.0,42000.0,3,4.18,0.214,2580000.0,0.194,3,0
CUST102407,Jawa Non-Jabodetabek,36-45,P,UMKM/Wirausaha,0,61.0,2,0.327,0,0.956,56.0,27000.0,4,4.1,0.102,3520000.0,0.26,6,0
CUST102408,Jawa Non-Jabodetabek,26-35,P,Pekerja Informal/Gig,0,43.0,3,0.279,1,0.686,84.0,27000.0,5,3.33,0.292,1690000.0,0.137,2,0
CUST102409,Luar Jawa Lainnya,36-45,P,Pekerja Informal/Gig,0,51.0,3,0.275,1,0.593,86.0,46000.0,5,3.85,0.11,2270000.0,0.119,1,1
CUST102410,Kalimantan,26-35,L,UMKM/Wirausaha,0,34.0,3,0.379,0,0.862,32.0,15000.0,7,4.2,0.242,15780000.0,0.598,7,0
CUST102411,Luar Jawa Lainnya,18-25,L,UMKM/Wirausaha,1,0.0,0,0.342,,0.597,88.0,27000.0,4,4.35,0.027,3810000.0,0.262,3,1
CUST102412,Jawa Non-Jabodetabek,18-25,P,Karyawan Formal,0,38.0,2,0.548,0,0.398,84.0,52000.0,5,3.6,0.044,6000000.0,0.154,0,1
CUST102413,Sumatra,46-55,P,Pekerja Informal/Gig,1,0.0,0,0.272,,0.659,76.0,55000.0,5,4.82,0.146,1770000.0,0.284,0,1
CUST102414,Jawa Non-Jabodetabek,18-25,L,Karyawan Formal,0,77.0,0,0.536,0,0.745,87.0,33000.0,6,4.46,0.057,4630000.0,0.098,1,1
CUST102415,Jabodetabek,36-45,P,UMKM/Wirausaha,0,19.0,1,0.265,1,0.864,97.0,10000.0,6,4.82,0.005,2240000.0,0.321,3,0
CUST102416,Jabodetabek,46-55,L,Karyawan Formal,0,62.0,1,0.543,0,0.457,41.0,24000.0,2,3.92,0.041,5540000.0,0.039,2,0
CUST102417,Sumatra,36-45,L,UMKM/Wirausaha,1,0.0,0,0.749,,0.516,61.0,76000.0,9,4.84,0.165,13450000.0,0.437,3,1
CUST102418,Jabodetabek,26-35,P,UMKM/Wirausaha,0,31.0,3,0.759,0,0.428,104.0,25000.0,6,5.0,0.058,3340000.0,0.082,2,0
CUST102419,Luar Jawa Lainnya,26-35,L,Karyawan Formal,0,46.0,2,0.571,0,0.55,53.0,28000.0,4,4.57,0.053,3620000.0,0.381,1,1
CUST102420,Jabodetabek,56+,L,UMKM/Wirausaha,1,0.0,0,0.739,,0.648,81.0,42000.0,5,3.84,0.044,10070000.0,0.437,6,1
CUST102421,Jabodetabek,36-45,P,Karyawan Formal,0,35.0,0,0.177,0,0.522,36.0,22000.0,6,4.17,0.024,620000.0,0.278,1,1
CUST102422,Kalimantan,26-35,L,Pekerja Informal/Gig,0,18.0,3,0.187,0,0.732,47.0,21000.0,3,4.23,0.075,3600000.0,0.305,0,0
CUST102423,Jabodetabek,56+,L,Pekerja Informal/Gig,1,0.0,0,0.378,,0.283,120.0,29000.0,9,4.26,0.093,3390000.0,0.308,3,0
CUST102424,Luar Jawa Lainnya,26-35,L,Karyawan Formal,0,13.0,2,0.463,0,0.508,63.0,39000.0,7,4.95,0.065,3610000.0,0.256,2,0
CUST102425,Kalimantan,26-35,P,Karyawan Formal,0,18.0,2,0.34,1,0.842,73.0,25000.0,4,4.32,0.025,2270000.0,0.31,1,0
CUST102426,Jabodetabek,18-25,P,Pekerja Informal/Gig,1,0.0,0,0.375,,0.827,76.0,41000.0,3,3.92,0.037,2280000.0,0.19,0,0
CUST102427,Kalimantan,18-25,L,Pekerja Informal/Gig,1,0.0,0,0.523,,0.971,59.0,64000.0,5,4.85,0.039,2300000.0,0.161,0,0
CUST102428,Sumatra,26-35,L,Pekerja Informal/Gig,1,0.0,0,0.319,,0.896,64.0,105000.0,3,4.45,0.23,3480000.0,0.357,0,0
CUST102429,Kalimantan,36-45,P,UMKM/Wirausaha,0,27.0,0,0.25,0,0.742,76.0,26000.0,8,5.0,0.121,790000.0,0.287,3,0
